task_id,task_category,type,url,seen_in_history,model,agent_type,task_description
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/gett-indukeys-magnetic-sanitizable-silicone-usb-keyboard-with-touchpad-ip68-rated-white,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/gett-indukeys-magnetic-sanitizable-silicone-usb-keyboard-with-touchpad-ip68-rated-white,Yes,Sonnet,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/logitech-mk270-wireless-keyboard-and-mouse-combo,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/logitech-mk330-wireless-usb-uk-qwerty-keyboard-mouse,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/logitech-mx-keys-advanced-keyboard,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/microsoft-wireless-desktop-2000-keyboard-mouse-combo-usb-retail,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/microsoft-wireless-desktop-850-keyboard-mouse-combo-usb-retail,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/promate-slim-ergonomic-keyboard-mouse-combo-english,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-2.informatik.uni-mannheim.de/product/widenman-bk518-led-backlit-usb-wired-gaming-104-key-keyboard-cf-lol-waterproof-and-dustproof,No,GPT-4.1,NLWeb,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/apple-wireless-keyboard-mc184ll-a,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/asus-rog-strix-scope-ii-nx-snow-mechanical-rgb-gaming-keyboard-rog-nx-snow-linear-switches-sound-dampening-pbt-keycaps-intuitive-controls,Yes,Sonnet,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/corsair-k57-rgb-wireless-keyboard-with-slipstream-technology,No,Sonnet,NLWeb,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/gaming-keyboard-victsing-pc265,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/k28-velvet-wired-keyboard-mouse-combo,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/logitech-desktop-mk120-keyboard-and-mouse,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/logitech-mk120-usb-keyboard-and-optical-mouse,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/new-k120-logitec-keyboard,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-3.informatik.uni-mannheim.de/product/wireless-keyboard-and-mouse-set-victsing-pc176b,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/2024typewriter-style-mechanical-gaming-keyboard-with-real-rgb-backlit-foldable-wrist-rest-108-key,No,GPT-4.1,NLWeb,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/2024typewriter-style-mechanical-gaming-keyboard-with-real-rgb-backlit-foldable-wrist-rest-108-key,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/jedel-k11-wired-keyboard-usb-low-profile-spill-resistant-quiet-keys,No,GPT-4.1,NLWeb,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/jelly-comb-2-4g-wireless-keyboard-with-number-touchpad-mouse-thin-numeric-keypad-for-android-windows-desktop-laptop-pc-tv-box,No,GPT-4.1,NLWeb,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/ln-super-mini-wired-keyboard-full-size-78-keys-keypad-for-professional-or-industrial-use,No,GPT-4.1,NLWeb,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-combo-wireless-keyboard-mouse,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-k375s-multi-device-wireless-keyboard-8lo920008177,No,GPT-4.1,NLWeb,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-k375s-multi-device-wireless-keyboard-8lo920008177,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-mk120-corded-keyboard-mouse-combo,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-mk270-wireless-keyboard-and-mouse-desktop-kit-usb-spill-resistant,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-mx-keys-s-wireless-keyboard,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-mx-mechanical-wireless-keyboard,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/logitech-mx-mechanical-wireless-keyboard,Yes,Sonnet,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/m5-air-mouse-keyboard-with-rgb-backlight-dual-mode-rechargeable,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
Webmall_Find_Compatible_Products_Task1,Compatible_Products,additional,https://webmall-4.informatik.uni-mannheim.de/product/tylex-wireless-combo-keyboard-mouse,Yes,GPT-4.1,MCP,<task>\nFind all offers for keyboards with the best visual fit and same color to this case: https://webmall-2.informatik.uni-mannheim.de/product/corsair-5000d-airflow-gaming-case-w-glass-window-e-atx-2-x-airguide-fans-high-airflow-front-panel-usb-c-white .\n</task>
